735,john-becker-1,2012,0.000076
736,jimmy-patsos-1,2005,0.000076
737,mark-schmidt-1,2002,0.000076
738,eddie-biedenbach-1,1979,0.000076
739,tim-cluess-1,2011,0.000076
740,rick-byrd-1,2000,0.000076
741,roman-banks-1,2012,0.000076
742,scott-nagy-1,2009,0.000076
743,keith-dambrot-1,1992,0.000076
744,ray-harper-1,2012,0.000076
745,will-brown-2,2002,0.000076
746,bryce-drew-1,2012,0.000076
747,marvin-menzies-1,2008,0.000076
748,cy-alexander-1,1988,0.000076
749,david-paulsen-1,2009,0.000076
750,wayne-tinkle-1,2007,0.000076
751,dave-rice-1,2012,0.000076
752,matt-brady-1,2005,0.000076
